交易日期,市场风险溢价因子(流通市值加权),市场风险溢价因子(总市值加权),市值因子(流通市值加权),市值因子(总市值加权),帐面市值比因子(流通市值加权),帐面市值比因子(总市值加权),盈利能力因子(流通市值加权),盈利能力因子(总市值加权),投资模式因子(流通市值加权),投资模式因子(总市值加权)
2024-07-18,0.005655,0.005476,-0.008062,-0.007934,-0.001152,-0.001415,0.004654,0.004873,-0.001637,-0.001592
2024-07-19,0.000516,0.000934,0.005509,0.006321,-0.007686,-0.006233,-0.002117,-0.001994,0.000142,-5e-06
2024-07-22,-0.006654,-0.006214,0.013971,0.013524,-0.007758,-0.007939,-0.003204,-0.003916,0.004598,0.005084
2024-07-23,-0.0155,-0.016084,0.000948,-4.6e-05,0.015888,0.014157,-0.017314,-0.017228,7.3e-05,0.000507
2024-07-24,-0.005278,-0.005666,-0.010859,-0.010254,0.008868,0.009598,-0.00154,-0.001724,-0.003038,-0.003153
2024-07-25,-0.004969,-0.004519,0.011781,0.011316,0.000935,0.000548,-0.00469,-0.004587,0.000949,0.00068
2024-07-26,0.003152,0.003737,0.01446,0.01341,-0.008515,-0.009232,0.007382,0.006891,0.005973,0.005935
2024-07-29,0.000935,0.00062,0.005944,0.005448,0.006689,0.005499,-0.014129,-0.014467,0.003335,0.003533
2024-07-30,-0.004632,-0.004184,0.012333,0.01089,-0.000872,-0.002259,-0.011255,-0.011135,0.00652,0.006934
2024-07-31,0.019691,0.020381,0.009489,0.009702,-0.014138,-0.013512,0.013715,0.013404,0.006389,0.006058
2024-08-01,-0.002302,-0.002343,0.005874,0.005612,0.005229,0.004621,-0.006278,-0.006446,0.001406,0.001724
2024-08-02,-0.009253,-0.009396,-0.002744,-0.003438,0.002816,0.002735,-0.004482,-0.004951,0.002934,0.003022
2024-08-05,-0.015755,-0.016168,-0.010553,-0.011585,0.002953,0.001631,-0.007594,-0.00731,-0.000733,-0.000553
2024-08-06,0.002346,0.003084,0.019278,0.019061,-0.009726,-0.008527,0.00746,0.006789,0.005768,0.006134
2024-08-07,0.001044,0.000814,0.000617,0.000642,-0.001197,-0.001236,0.00426,0.003942,-0.00247,-0.001918
2024-08-08,-9e-06,-0.00031,-0.00226,-0.003517,0.00279,0.001656,-0.000715,-0.001198,0.001768,0.001821
2024-08-09,-0.002535,-0.002959,-0.004474,-0.004558,0.005103,0.003903,0.001456,0.002147,-0.002098,-0.002057
2024-08-12,-0.002359,-0.002602,-0.005939,-0.005701,0.004605,0.004728,0.002066,0.002373,-0.005666,-0.005408
2024-08-13,0.004073,0.004263,0.003808,0.004257,0.002606,0.002846,-0.002807,-0.002566,-0.000747,-0.000719
2024-08-14,-0.005137,-0.005202,0.004006,0.004387,0.0013,0.001393,-0.004261,-0.004032,0.001324,0.001167
2024-08-15,0.009656,0.009526,0.000439,-0.000253,-0.003165,-0.003693,-0.004733,-0.005575,0.004534,0.004339
2024-08-16,0.001375,0.001789,-0.004771,-0.003729,0.000593,0.000968,-0.000722,-0.00039,-0.00664,-0.006381
2024-08-19,0.004753,0.004187,-0.01011,-0.011011,0.007501,0.006227,-0.007108,-0.006685,-0.001959,-0.001634
2024-08-20,-0.009056,-0.00936,-0.007016,-0.006602,0.00174,0.002149,-0.008474,-0.007434,-0.005507,-0.005119
2024-08-21,-0.003676,-0.003365,0.003236,0.003747,-0.001817,-0.000751,0.003023,0.002865,-0.002228,-0.002354
2024-08-22,-0.003301,-0.003958,-0.013495,-0.013397,0.008038,0.007054,-0.002449,-0.002293,-0.00557,-0.005764
2024-08-23,0.002472,0.002136,-0.009611,-0.009706,-0.000667,-0.000834,0.000277,0.000563,-0.00074,-0.000459
2024-08-26,0.002076,0.0025,0.012589,0.012118,0.004596,0.004075,-0.00115,-0.001594,0.00116,0.001171
2024-08-27,-0.002686,-0.003269,-0.011111,-0.011288,0.007958,0.007224,0.000695,0.001428,-0.005512,-0.005223
2024-08-28,-0.003216,-0.002752,0.008903,0.009019,-0.002586,-0.002314,-0.001138,-0.000288,0.003386,0.00305
2024-08-29,-0.004255,-0.003417,0.017348,0.017557,-0.0204,-0.018743,0.013979,0.013423,0.004782,0.004306
2024-08-30,0.00833,0.00891,0.010955,0.010472,-0.020018,-0.019947,0.009978,0.009434,0.012427,0.01178
2024-09-02,-0.011283,-0.011695,8.6e-05,-0.000647,0.012013,0.01097,-0.00881,-0.009107,-0.000737,-0.000351
2024-09-03,-0.000813,-9.3e-05,0.010772,0.010556,-0.016511,-0.015146,0.00727,0.007328,0.003552,0.003069
2024-09-04,-0.007773,-0.007391,0.000605,0.000808,-0.001919,-0.001255,-0.001776,-0.001346,-0.003935,-0.004061
2024-09-05,0.001517,0.00175,0.009081,0.008462,-0.004746,-0.005417,-0.002483,-0.002574,0.004956,0.004896
2024-09-06,-0.008674,-0.009183,-0.009047,-0.009902,0.007365,0.005563,-0.008913,-0.008969,-5.4e-05,0.000145
2024-09-09,-0.01038,-0.009892,0.011813,0.01119,-0.005974,-0.005725,-0.005966,-0.00594,0.001062,0.001407
2024-09-10,0.003513,0.003529,0.003448,0.00402,-0.001645,-0.000847,-0.001023,-0.00055,-0.003362,-0.003204
2024-09-11,-0.008127,-0.007553,0.000124,0.000445,-0.009436,-0.008013,0.008806,0.008933,-0.002113,-0.002664
2024-09-12,-0.002058,-0.002382,0.001315,0.000338,0.005263,0.004095,-0.005468,-0.005444,0.0024,0.002278
2024-09-13,-0.004171,-0.004682,-0.009078,-0.010089,0.006112,0.004822,-0.005518,-0.004959,0.003711,0.003764
2024-09-18,0.004962,0.004382,-0.014221,-0.013908,0.007915,0.007509,0.000357,0.000723,-0.003701,-0.003614
2024-09-19,0.008922,0.009351,0.017203,0.016041,-0.003645,-0.004039,0.000859,0.000222,0.007972,0.008143
2024-09-20,0.001256,0.001081,-0.003536,-0.004037,0.00047,-0.000362,-0.003249,-0.003687,0.004141,0.003893
2024-09-23,0.004827,0.00441,-0.0014,-0.00175,0.004099,0.003532,-0.003709,-0.003395,0.000266,0.000306
2024-09-24,0.040975,0.040748,-0.01054,-0.010106,0.001129,0.001194,-0.000239,-0.000572,-0.001393,-0.001603
2024-09-25,0.012272,0.012137,0.001692,0.00092,0.000425,-0.001684,-0.006906,-0.007052,0.00365,0.003728
2024-09-26,0.035364,0.03594,-0.00649,-0.007089,-0.00604,-0.006952,0.002347,0.002002,0.005948,0.005535
2024-09-27,0.031965,0.033512,0.012737,0.013435,-0.03151,-0.03013,0.0182,0.01782,0.00726,0.006461
2024-09-30,0.082387,0.088772,0.02677,0.029152,-0.02107,-0.018506,0.010365,0.010197,0.004044,0.003283
2024-10-08,0.048892,0.051897,0.033481,0.036028,-0.028282,-0.026708,0.002111,0.001925,-0.001924,-0.002273
2024-10-09,-0.071044,-0.073098,-0.026,-0.028352,0.001921,1e-05,-0.011282,-0.010772,-0.003829,-0.00314
2024-10-10,0.013228,0.012111,-0.010805,-0.009547,0.019335,0.020467,-0.000129,-0.00087,-0.008129,-0.007841
2024-10-11,-0.023186,-0.020255,-0.012697,-0.014101,0.012846,0.010795,-0.010258,-0.010197,0.000813,0.001208
2024-10-14,0.023265,0.023619,0.010784,0.011083,-0.001323,-0.001475,-0.007164,-0.00711,0.000533,0.00094
2024-10-15,-0.02477,-0.024442,0.014247,0.013507,-0.004331,-0.004564,-0.003899,-0.004545,0.005151,0.00566
2024-10-16,0.001538,0.004142,0.00637,0.005104,0.014182,0.01235,-0.012419,-0.012612,0.004533,0.004516
2024-10-17,-0.009766,-0.008778,0.006632,0.006998,-0.008352,-0.007571,-0.001691,-0.001811,-0.003986,-0.003442
2024-10-18,0.026879,0.027756,0.000734,0.001982,-0.015878,-0.01437,0.008247,0.008719,-0.00354,-0.003822
2024-10-21,0.003631,0.004391,0.015924,0.016094,-0.016457,-0.014974,0.003459,0.003471,0.007133,0.007516
2024-10-22,0.006742,0.006692,0.007222,0.006435,-0.000277,-0.000595,0.001239,0.001265,0.002697,0.002794
2024-10-23,0.004131,0.003885,-0.00034,-0.000956,4.9e-05,-0.000734,-0.003742,-0.003854,3.4e-05,0.000126
2024-10-24,-0.007271,-0.006357,0.008851,0.007624,0.002178,0.000666,-0.006136,-0.00557,0.004588,0.004675
2024-10-25,0.007784,0.008751,0.018055,0.016715,-0.009142,-0.009756,4.1e-05,-0.000687,0.004762,0.004425
2024-10-28,0.008288,0.008482,0.024429,0.021315,-0.006366,-0.008691,-0.005219,-0.006379,0.01825,0.01838
2024-10-29,-0.01046,-0.010964,-0.008837,-0.008725,-0.0009,-0.001067,-0.007604,-0.006615,-0.001832,-0.001864
2024-10-30,-0.003837,-0.003875,0.01009,0.008162,-0.003966,-0.005888,-0.004806,-0.006296,0.011384,0.011313
2024-10-31,0.004519,0.005018,0.014298,0.012906,-0.000542,-0.002547,-0.006991,-0.006801,0.00799,0.007904
2024-11-01,-0.005106,-0.006411,-0.036606,-0.036165,0.018375,0.017597,0.006036,0.006943,-0.006621,-0.007494
2024-11-04,0.012254,0.01299,0.009127,0.010079,-0.009775,-0.008335,0.005693,0.005339,-0.003472,-0.003554
2024-11-05,0.023234,0.023802,0.00727,0.007204,-0.010517,-0.011215,-0.002721,-0.003117,0.008578,0.008189
2024-11-06,-0.001893,-0.001537,0.011377,0.010016,-0.003405,-0.004014,-0.000881,-0.001554,0.010615,0.010486
2024-11-07,0.024853,0.02535,0.003275,0.001327,-0.001509,-0.002853,-0.007008,-0.008117,0.006867,0.006928
2024-11-08,-0.006199,-0.005967,0.008638,0.009113,-0.009162,-0.008691,0.001497,0.001312,0.000677,0.000698
2024-11-11,0.004173,0.005266,0.017449,0.017949,-0.01647,-0.015524,0.006931,0.007054,-0.002268,-0.00251
2024-11-12,-0.010871,-0.010788,0.002507,0.002335,0.000244,-2.9e-05,0.003976,0.004527,-7.3e-05,-0.000409
2024-11-13,0.004354,0.004508,-0.00483,-0.00434,0.001398,0.002607,0.003352,0.002576,-0.006171,-0.006224
2024-11-14,-0.017986,-0.018709,-0.011994,-0.012055,0.009086,0.008105,-0.006082,-0.005929,-0.007036,-0.006525
2024-11-15,-0.014797,-0.015177,-0.00526,-0.00456,0.010143,0.010435,-0.001042,-0.000739,-0.000692,-0.000685
2024-11-18,-0.005744,-0.006834,-0.022358,-0.023281,0.03382,0.030462,-0.004715,-0.00374,-0.004473,-0.004818
2024-11-19,0.008389,0.009335,0.02053,0.021451,-0.011044,-0.009562,0.006762,0.006695,-0.001764,-0.001361
2024-11-20,0.007577,0.007985,0.020777,0.019369,-0.007963,-0.008971,-0.003343,-0.004452,0.007376,0.007755
2024-11-21,0.000318,0.000268,0.005524,0.004798,-0.000341,-0.000902,-0.003856,-0.004295,0.001195,0.001484
2024-11-22,-0.029617,-0.02978,-0.00469,-0.005578,0.003788,0.002663,-0.003682,-0.003424,0.001136,0.001346
2024-11-25,0.000559,0.001075,0.02126,0.020942,0.000153,0.0005,-0.00045,-0.000998,-0.000618,-0.000494
2024-11-26,-0.000792,0.004134,-0.007357,-0.008346,0.001573,0.000867,-0.006556,-0.007139,-0.00189,-0.001639
2024-11-27,0.015116,0.015336,-0.000706,0.00029,-0.007361,-0.006588,0.002775,0.003237,-0.000833,-0.001065
2024-11-28,-0.005254,-0.005332,0.01318,0.011469,0.003611,0.00194,-0.007004,-0.00701,0.005771,0.005527
2024-11-29,0.00979,0.01025,0.006092,0.006421,-0.007796,-0.007075,0.007227,0.006853,-0.000759,-0.000497
2024-12-02,0.011736,0.01217,0.014518,0.013264,-0.002976,-0.004432,-0.002795,-0.00252,0.009638,0.009194
2024-12-03,0.004505,0.004114,0.000491,-0.000109,0.006366,0.004716,-0.007601,-0.008031,0.000354,0.000441
2024-12-04,-0.004792,-0.004934,-0.011567,-0.011131,0.004911,0.005822,0.00256,0.002457,-0.004587,-0.004067
2024-12-05,0.001753,0.002168,0.015763,0.0151,-0.003557,-0.003993,-0.00456,-0.005247,0.006348,0.006147
2024-12-06,0.01102,0.010909,-0.000996,-0.001862,0.000299,-0.001005,-0.004723,-0.003963,0.005313,0.005437
2024-12-09,-0.000832,-0.00075,0.001478,0.002104,0.000861,0.001881,0.001271,0.001666,-0.00757,-0.00752
2024-12-10,0.006288,0.006349,0.002041,0.002384,-0.006791,-0.006558,-0.001258,-0.001842,-0.00237,-0.001687
2024-12-11,0.003137,0.003592,0.014529,0.013207,-0.002343,-0.003597,0.004256,0.004888,0.014782,0.013798
2024-12-12,0.01004,0.009929,0.004177,0.002778,-0.000942,-0.002149,-0.003339,-0.003756,0.001239,0.001361
2024-12-13,-0.019079,-0.018931,0.003693,0.003823,-0.000534,-7.7e-05,-0.003548,-0.002348,-0.000331,-0.000354
2024-12-16,-0.00182,-0.002156,-0.001846,-0.002074,0.012108,0.011248,-0.003671,-0.004123,-0.000836,-0.0005
2024-12-17,-0.008641,-0.0095,-0.040924,-0.038793,0.000916,0.0032,0.008517,0.009924,-0.011173,-0.011358
2024-12-18,0.005881,0.005932,-0.000144,0.000365,-0.001384,-0.000656,-0.001271,0.000383,0.000894,0.000794
2024-12-19,-0.00239,-0.001881,0.002278,0.00343,-0.00583,-0.004297,0.005981,0.00772,-0.004415,-0.004496
2024-12-20,-0.001291,-0.000467,0.015085,0.016427,-0.004074,-0.002491,-0.001973,-0.001335,-0.002462,-0.002656
2024-12-23,-0.006367,-0.007654,-0.049195,-0.047033,0.019016,0.019847,0.005697,0.007367,-0.018219,-0.01858
2024-12-24,0.012281,0.012656,-0.004802,-0.003655,0.006252,0.0066,0.007906,0.008513,-0.006745,-0.007265
2024-12-25,-0.002773,-0.003301,-0.023247,-0.021907,0.011367,0.012238,0.004487,0.005194,-0.01013,-0.01025
2024-12-26,0.001676,0.002264,0.014863,0.015489,-0.006927,-0.005792,0.002945,0.003685,-0.001277,-0.001339
2024-12-27,0.001707,0.001562,0.009693,0.007887,0.001586,-3.6e-05,-0.004884,-0.006844,0.003948,0.004454
2024-12-30,0.002201,0.005246,-0.01579,-0.014547,0.00621,0.006505,0.002193,0.002982,-0.004847,-0.00514
2024-12-31,-0.016358,-0.017054,-0.009573,-0.010119,0.005391,0.004837,0.000346,0.000895,-0.002662,-0.00263
2025-01-02,-0.026147,-0.026094,0.014567,0.013606,0.000843,-0.000311,-0.000692,-0.000731,0.00459,0.004554
2025-01-03,-0.017356,-0.017829,-0.02973,-0.028197,0.006831,0.008275,0.008419,0.009311,-0.006602,-0.007238
2025-01-06,-0.002573,-0.002686,-0.004503,-0.003928,0.007657,0.008373,0.001287,0.001309,-0.006766,-0.006555
2025-01-07,0.008801,0.009298,0.020749,0.020467,-0.006361,-0.005972,-0.005725,-0.006737,-0.001485,-0.000923
2025-01-08,0.00075,0.000739,0.001924,0.001716,0.003493,0.003526,-0.004565,-0.00407,-0.00177,-0.001642
2025-01-09,-0.004141,-0.003699,0.009929,0.010175,-0.008956,-0.008014,0.000625,0.000428,-0.000688,-0.000909
2025-01-10,-0.01545,-0.015791,-0.017755,-0.017303,0.003369,0.004021,0.002355,0.002151,-0.005091,-0.004747
2025-01-13,-0.002546,-0.002396,0.002202,0.002386,-0.003848,-0.003421,0.003264,0.002692,0.003443,0.003701
2025-01-14,0.027602,0.028565,0.025114,0.024364,-0.014061,-0.014436,2.2e-05,-0.000274,0.006836,0.006658
2025-01-15,-0.004706,-0.004833,0.003355,0.002608,0.002508,0.001872,-0.005429,-0.005876,-0.000176,-1.7e-05
2025-01-16,0.00544,0.005247,0.002882,0.001905,0.002484,0.001466,-0.002502,-0.002332,0.002394,0.002257
2025-01-17,0.000707,0.000922,-0.003592,-0.00262,-0.003941,-0.002682,0.006432,0.007423,-0.004733,-0.004412
2025-01-20,0.002604,0.003161,0.01081,0.010764,-0.004939,-0.0048,0.004765,0.004805,-0.002231,-0.002535
2025-01-21,-0.001053,-0.000841,-0.000703,-0.000172,-0.003581,-0.003186,0.00477,0.00501,-0.004179,-0.004008
2025-01-22,-0.009402,-0.008749,-0.003891,-0.003425,0.00106,0.001936,0.005502,0.005616,-0.002437,-0.002243
2025-01-23,0.004906,0.004728,-0.007216,-0.007047,0.011016,0.010407,-0.009195,-0.008927,-0.004674,-0.004191
2025-01-24,0.007029,0.007287,0.004339,0.00453,-0.00629,-0.006249,0.003886,0.003552,0.000112,0.000268
2025-01-27,-0.00166,-0.002395,-0.010333,-0.010619,0.011842,0.01154,-0.002743,-0.002089,-0.00346,-0.003221
2025-02-05,-0.006393,-0.005603,0.020113,0.019543,-0.013325,-0.013198,-0.006111,-0.006859,0.008042,0.007942
2025-02-06,0.013468,0.014275,0.010314,0.010062,-0.013098,-0.013204,0.005365,0.005162,-0.000162,-0.000548
2025-02-07,0.011277,0.011446,0.002705,0.001737,-0.006498,-0.007426,0.003618,0.00311,0.005207,0.00488
2025-02-10,0.005912,0.00654,0.016397,0.015144,-0.005665,-0.00674,-0.00658,-0.006132,0.009659,0.009733
2025-02-11,-0.000569,-0.000705,-0.001218,-0.001063,0.008062,0.008623,-0.001413,-0.001016,-0.006161,-0.005664
2025-02-12,0.009334,0.009402,0.001446,0.001324,-0.004639,-0.004899,-0.001116,-0.000718,0.0014,0.000957
2025-02-13,-0.003302,-0.003795,-0.00616,-0.007168,0.00082,-0.00041,-0.005683,-0.007481,0.003992,0.004068
2025-02-14,0.005583,0.005658,-0.007331,-0.00648,-0.006324,-0.00472,0.001784,0.002887,-0.003933,-0.003687
2025-02-17,0.003711,0.006956,0.017525,0.016854,-0.002485,-0.001932,-0.001522,-0.00158,-0.000822,-0.00083
2025-02-18,-0.010647,-0.011378,-0.017711,-0.016978,0.006662,0.00725,-0.000577,-1.9e-05,-0.012173,-0.012086
2025-02-19,0.008659,0.009426,0.016701,0.016971,-0.010321,-0.008945,0.004788,0.003675,0.000632,0.001017
2025-02-20,0.000834,0.001005,0.011953,0.012068,-0.002494,-0.002603,0.001689,0.001819,-0.001054,-0.001235
2025-02-21,0.00753,0.008281,0.000301,0.000889,-0.010275,-0.007929,0.007884,0.008658,-0.000624,-0.000858
2025-02-24,-0.001978,-0.001773,0.00697,0.006193,0.003782,0.002806,-0.000938,-0.001229,0.00331,0.003603
2025-02-25,-0.00973,-0.009527,0.007479,0.007695,-0.000267,-0.000199,-0.000675,-0.000589,0.002027,0.001922
2025-02-26,0.008564,0.008776,0.006109,0.005751,0.000673,4.4e-05,-0.001151,-0.000552,0.000992,0.000825
2025-02-27,0.001187,0.000838,-0.003343,-0.003622,0.002858,0.002129,-0.002108,-0.002376,0.00026,-3.3e-05
2025-02-28,-0.020367,-0.021275,-0.015597,-0.016651,0.012171,0.01066,-0.000889,-0.001817,-0.002579,-0.002709
2025-03-03,0.00028,0.000593,0.003343,0.003531,0.00077,0.00125,0.000509,7.6e-05,-0.001073,-0.000654
2025-03-04,0.001245,0.001803,0.013,0.013145,-0.006309,-0.005495,-0.001158,-0.001412,0.00319,0.003437
2025-03-05,0.005919,0.005819,-0.001568,-0.001438,5.9e-05,0.001002,-0.00121,-0.001554,-0.004164,-0.00376
2025-03-06,0.010784,0.011264,0.007629,0.007167,-0.009743,-0.009738,0.003233,0.002912,0.002664,0.002692
2025-03-07,-0.002601,-0.002777,-0.003877,-0.00265,0.001823,0.003064,0.00625,0.007234,-0.004214,-0.004626
2025-03-10,-0.002217,-0.00207,0.008836,0.008902,-0.001285,-0.001366,0.002207,0.00205,0.002564,0.002394
2025-03-11,0.00446,0.004942,-0.000462,-0.000559,-0.001508,-0.001476,-0.002373,-0.002655,0.002072,0.002249
2025-03-12,-0.001128,-0.000883,0.010416,0.009915,-0.001474,-0.001695,-0.000749,-0.000542,0.001904,0.002031
2025-03-13,-0.003873,-0.004475,-0.010551,-0.010535,0.008923,0.008234,-0.001421,-0.001854,0.000144,0.000612
2025-03-14,0.018427,0.018552,-0.000537,-0.00045,-0.008715,-0.008592,0.002548,0.001922,-0.00172,-0.001801
2025-03-17,0.001645,0.00172,0.006749,0.006232,0.001717,0.001012,0.000139,-0.000375,-0.002085,-0.002071
2025-03-18,0.001908,0.002452,0.004887,0.004898,-0.000117,5.4e-05,0.003223,0.002841,-0.004822,-0.004518
2025-03-19,-0.00044,-0.000683,-0.003861,-0.00402,0.003601,0.003206,-0.002307,-0.002056,-0.005156,-0.005149
2025-03-20,-0.005025,-0.004451,0.006847,0.006227,0.002828,0.001887,0.001243,0.000434,0.000927,0.000798
2025-03-21,-0.0127,-0.01284,-0.005838,-0.00609,0.009428,0.008727,-0.001669,-0.002777,0.003302,0.003644
2025-03-24,3.9e-05,-0.000452,-0.023132,-0.021882,0.005326,0.006064,0.006599,0.007555,-0.009237,-0.008827
2025-03-25,-0.000517,-0.000965,-0.007824,-0.007877,0.008779,0.008773,0.000449,-0.000437,-0.00152,-0.001689
2025-03-26,0.000428,0.000804,0.014432,0.013541,-0.002886,-0.003008,0.001395,0.000176,0.00038,0.000923
2025-03-27,0.000643,0.000942,-0.00858,-0.008194,-0.002137,-0.001875,-0.000233,0.000357,-0.000998,-0.00131
2025-03-28,-0.007358,-0.007586,-0.009333,-0.008736,-0.000923,-0.000106,0.001572,0.001908,-0.001559,-0.001853
2025-03-31,-0.005023,-0.005287,-0.008729,-0.007771,0.006207,0.007156,-0.003074,-0.001954,-0.005836,-0.005782
2025-04-01,0.002072,0.002301,0.008165,0.00808,-8.6e-05,0.000283,0.003948,0.003407,0.005044,0.005364
2025-04-02,0.00086,0.00127,0.002167,0.002173,0.002908,0.003245,-0.003006,-0.002931,-0.003114,-0.002782
2025-04-03,-0.003671,-0.003989,-0.001706,-0.003059,0.006642,0.005243,-0.012291,-0.012473,0.00425,0.004906
2025-04-07,-0.076037,-0.078902,-0.049553,-0.05325,0.009769,0.007515,-0.012659,-0.011842,-0.005253,-0.004761
2025-04-08,0.013505,0.014016,-0.02001,-0.016876,0.0118,0.013423,-0.004173,-0.004962,-0.002905,-0.002549
2025-04-09,0.010338,0.011235,0.016279,0.01614,-0.009679,-0.010125,-0.00138,-0.001964,0.007726,0.007438
2025-04-10,0.01354,0.014186,0.018109,0.018267,-0.006561,-0.006377,0.005541,0.00618,0.002879,0.002646
2025-04-11,0.002862,0.003712,0.005775,0.005845,-0.00815,-0.008179,-0.001146,-0.000328,-0.002172,-0.002433
2025-04-14,0.009251,0.009512,0.015125,0.014518,-0.000175,-0.000708,-0.00384,-0.003682,0.005493,0.005736
2025-04-15,0.001707,0.001641,0.000687,0.001034,0.005725,0.006065,-0.001668,-0.001557,-0.003595,-0.003345
2025-04-16,-0.00039,-0.00103,-0.017479,-0.01733,0.009209,0.008514,-0.003452,-0.003305,-0.001429,-0.00119
2025-04-17,0.000791,0.000861,0.007771,0.007537,0.002483,0.001661,0.000314,0.000459,-4.4e-05,-0.000278
2025-04-18,0.001076,0.00078,-0.003821,-0.004205,0.003856,0.003084,-0.003312,-0.003419,0.001093,0.000934
2025-04-21,0.005195,0.005898,0.015986,0.015925,-0.008132,-0.007325,0.00442,0.004575,-0.000395,-9.5e-05
2025-04-22,0.002047,0.0019,0.001004,0.000462,0.007232,0.006,-0.003805,-0.004244,-0.000747,-0.000724
2025-04-23,0.001063,0.001613,0.00742,0.008271,-0.004208,-0.002573,0.008529,0.008941,-0.005802,-0.006108
2025-04-24,-0.000586,-0.001053,-0.006998,-0.006529,0.013253,0.013388,-0.004719,-0.003812,-0.004229,-0.004108
2025-04-25,0.000829,0.001102,0.000615,0.000193,0.000384,-0.000318,0.002194,0.002507,0.00214,0.002392
2025-04-28,-0.002998,-0.003555,-0.014638,-0.013365,0.00498,0.005962,-0.002439,-0.002267,-0.005566,-0.005414
2025-04-29,-0.000515,-0.000272,0.011514,0.011628,-0.002489,-0.001334,-5e-05,-0.000991,0.000396,0.000316
2025-04-30,-0.001972,-0.001357,0.013069,0.013076,-0.014432,-0.013875,0.00954,0.008358,0.004275,0.003809
2025-05-06,0.013213,0.013919,0.018628,0.018346,-0.00835,-0.008137,0.000353,-0.000213,0.003913,0.003979
2025-05-07,0.007838,0.007725,0.001828,0.001333,0.004287,0.003489,-0.007475,-0.007861,-0.000174,9.4e-05
2025-05-08,0.004938,0.005441,0.008678,0.008646,-0.005349,-0.005415,-0.000569,-0.000828,-0.001054,-0.000841
2025-05-09,-0.002382,-0.002901,-0.008689,-0.008145,0.006124,0.006751,-0.002548,-0.001682,-0.003683,-0.003713
2025-05-12,0.009852,0.010629,0.003245,0.00391,-0.008174,-0.007152,0.003943,0.00383,0.000452,0.00029
2025-05-13,0.001352,0.000958,-0.002478,-0.002393,0.007691,0.0073,-0.001676,-0.001367,-0.003056,-0.003049
2025-05-14,0.008645,0.008418,-0.007117,-0.007332,0.00202,0.001571,-0.007332,-0.007175,0.002625,0.002
2025-05-15,-0.008256,-0.008469,0.000634,0.000339,0.005819,0.005682,-0.004247,-0.004261,-0.000178,0.000156
2025-05-16,-0.002773,-0.002297,0.010807,0.010679,-0.003649,-0.003416,0.005419,0.004756,-0.000571,-0.001098
2025-05-19,0.000897,0.001254,0.012902,0.011449,0.001657,-4e-05,-0.006529,-0.006474,0.007332,0.007181
2025-05-20,0.005635,0.005619,0.00611,0.005966,-0.005351,-0.005391,0.000318,0.000793,-0.000361,-0.000108
2025-05-21,0.002305,0.002016,-0.008292,-0.008704,0.00228,0.001488,0.000628,-0.000196,0.000555,0.000651
2025-05-22,-0.003846,-0.004249,-0.009908,-0.009618,-0.000158,-7.4e-05,-0.001438,-0.001124,-0.00156,-0.002038
2025-05-23,-0.008848,-0.008761,-0.003338,-0.002785,-0.000488,0.000238,0.003367,0.003079,-0.003233,-0.003382
2025-05-26,-0.000515,-0.000358,0.013638,0.013794,-0.001961,-0.001542,-0.002527,-0.00229,0.004737,0.004764
2025-05-27,-0.001438,-0.00156,0.008174,0.007051,0.003693,0.002989,-0.006941,-0.008013,0.002143,0.002061
2025-05-28,-0.000921,-0.001187,-0.002452,-0.002441,0.003169,0.003307,0.003643,0.003583,-0.001162,-0.001071
2025-05-29,0.007305,0.007733,0.010005,0.009346,-0.007259,-0.007748,0.001194,0.000427,0.00556,0.005328
2025-05-30,-0.004935,-0.005451,-0.011692,-0.011788,0.007239,0.00682,-0.006987,-0.00686,0.001863,0.001731
2025-06-03,0.004331,0.00449,0.00618,0.005969,0.001031,0.001007,-0.005901,-0.006006,-0.001344,-0.000558
2025-06-04,0.005301,0.005561,0.007319,0.007242,-0.001171,-0.001379,0.001844,0.0018,0.002266,0.00207
2025-06-05,0.002591,0.002752,0.000372,0.001087,-0.006849,-0.006016,0.00289,0.003868,-0.001126,-0.001197
2025-06-06,0.000521,0.000432,0.00076,0.000662,0.00211,0.002166,-0.00104,-0.000816,-0.000452,-0.000725
2025-06-09,0.004103,0.004547,0.01061,0.010371,-0.003999,-0.003824,-0.002089,-0.003592,0.005616,0.005502
2025-06-10,-0.004443,-0.004655,-0.002649,-0.002419,0.00556,0.005273,-0.002587,-0.002138,-0.001121,-0.001218
2025-06-11,0.006448,0.006522,-0.000551,-0.000173,-0.000297,-0.000215,0.001439,0.001292,0.001645,0.001307
2025-06-12,0.000128,0.000632,0.002535,0.003177,0.001337,0.002014,-0.001335,-0.001131,-0.000865,-0.000526
2025-06-13,-0.007933,-0.008254,-0.013879,-0.013392,0.006167,0.00628,0.001095,0.001639,-0.002518,-0.002691
2025-06-16,0.004551,0.004512,0.007622,0.007429,0.000147,-0.000613,-0.008364,-0.00908,0.000933,0.000894
2025-06-17,0.000313,0.00012,-0.002034,-0.002363,0.001834,0.001369,-0.001851,-0.002034,0.002925,0.002577
2025-06-18,0.000662,0.000733,-0.00527,-0.003905,-0.002646,-0.001382,-0.001268,-0.001172,-0.007255,-0.007057
2025-06-19,-0.009237,-0.009702,-0.011023,-0.010153,0.002234,0.003103,-0.000795,-0.000975,-0.005863,-0.005701
